epoch,train_loss_list,train_acc_list,val_loss_list,val_acc_list,time_elapsed
84,0.10178618049714715,0.9628125,0.3562250335564216,0.8969166666666667,8m27s
85,0.10026469637802803,0.9627291666666666,0.36706475378076237,0.8915,8m34s
86,0.09708892953908071,0.9643125,0.35560083690161504,0.8988333333333334,8m40s
87,0.09605438909695173,0.9654583333333333,0.36066603906452654,0.8989166666666667,8m46s
88,0.0938313859992971,0.9652291666666667,0.35417465838293233,0.8995,8m52s
89,0.0929475846371303,0.9655625,0.36536690961321194,0.896,8m58s
90,0.09070572040292124,0.9663125,0.3900086231827736,0.8931666666666667,9m4s
91,0.08898386057652533,0.967375,0.3759064467002948,0.8971666666666667,9m10s
92,0.08606682806919949,0.9681666666666666,0.3917077508320411,0.8945,9m16s
93,0.08587353795627133,0.9684583333333333,0.3820916796239714,0.89475,9m22s
94,0.08408452533511444,0.9701666666666666,0.3847019947109123,0.897,9m28s
95,0.08133947424877745,0.969625,0.38088751496498785,0.89825,9m34s
96,0.08109747016833474,0.9705625,0.417392732967933,0.8971666666666667,9m40s
97,0.07686558495578356,0.9718958333333333,0.4059888467894246,0.8945833333333333,9m46s
98,0.07607961945763479,0.9728958333333333,0.39350998649249475,0.8956666666666667,9m52s
99,0.07351313356139387,0.9728541666666667,0.4061956764186422,0.896,9m58s
100,0.07233772512395323,0.9743958333333333,0.3961455222989122,0.8981666666666667,10m4s
